uf;cod_munic;nome_do_municipio;pop
BA;32309;Ubatã; 16 111
BA;32408;Uibaí; 13 432
BA;32457;Umburanas; 13 642
BA;32507;Una; 18 131
BA;32606;Urandi; 15 355
BA;32705;Uruçuca; 21 420
BA;32804;Utinga; 16 277
BA;32903;Valença; 85 655
BA;33000;Valente; 24 362
BA;33059;Várzea da Roça; 13 797
BA;33109;Várzea do Poço; 8 101
BA;33158;Várzea Nova; 13 377
BA;33174;Varzedo; 9 913
BA;33208;Vera Cruz; 42 577
BA;33257;Vereda; 6 003
BA;33307;Vitória da Conquista; 370 868
BA;33406;Wagner; 9 503
BA;33455;Wanderley; 12 968
BA;33505;Wenceslau Guimarães; 24 474
BA;33604;Xique-Xique; 44 757
MG;00104;Abadia dos Dourados; 6 272
MG;00203;Abaeté; 22 675
MG;00302;Abre Campo; 13 927
MG;00401;Acaiaca; 3 909
MG;00500;Açucena; 8 943
MG;00609;Água Boa; 12 589
MG;00708;Água Comprida; 2 108
MG;00807;Aguanil; 4 357
MG;00906;Águas Formosas; 18 450
MG;01003;Águas Vermelhas; 14 037
MG;01102;Aimorés; 25 269
MG;01201;Aiuruoca; 6 233
MG;01300;Alagoa; 2 749
MG;01409;Albertina; 2 945
MG;01508;Além Paraíba; 30 717
MG;01607;Alfenas; 78 970
MG;01631;Alfredo Vasconcelos; 6 931
MG;01706;Almenara; 40 364
MG;01805;Alpercata; 6 903
MG;01904;Alpinópolis; 18 300
MG;02001;Alterosa; 13 915
MG;02050;Alto Caparaó; 5 795
MG;02100;Alto Rio Doce; 10 891
MG;02209;Alvarenga; 3 973
MG;02308;Alvinópolis; 15 059
MG;02407;Alvorada de Minas; 4 159
MG;02506;Amparo do Serra; 4 541
MG;02605;Andradas; 40 548
MG;02704;Cachoeira de Pajeú; 9 110
MG;02803;Andrelândia; 11 927
MG;02852;Angelândia; 7 718
MG;02902;Antônio Carlos; 11 095
MG;03009;Antônio Dias; 9 219
MG;03108;Antônio Prado de Minas; 1 538
MG;03207;Araçaí; 2 181
MG;03306;Aracitaba; 2 049
MG;03405;Araçuaí; 34 297
MG;03504;Araguari; 117 808
MG;03603;Arantina; 2 915
MG;03702;Araponga; 8 048
MG;03751;Araporã; 8 479
MG;03801;Arapuá; 2 631
MG;03900;Araújos; 9 199
MG;04007;Araxá; 111 691
MG;04106;Arceburgo; 9 177
MG;04205;Arcos; 41 417
MG;04304;Areado; 13 881
MG;04403;Argirita; 2 688
MG;04452;Aricanduva; 4 719
MG;04502;Arinos; 17 272
MG;04601;Astolfo Dutra; 14 138
MG;04700;Ataléia; 13 736
MG;04809;Augusto de Lima; 4 538
MG;04908;Baependi; 18 366
MG;05004;Baldim; 7 492
MG;05103;Bambuí; 23 546
MG;05202;Bandeira; 4 741
MG;05301;Bandeira do Sul; 5 943
MG;05400;Barão de Cocais; 30 778
MG;05509;Barão de Monte Alto; 4 964
MG;05608;Barbacena; 125 317
MG;05707;Barra Longa; 5 666
MG;05905;Barroso; 20 080
MG;06002;Bela Vista de Minas; 10 167
MG;06101;Belmiro Braga; 3 244
MG;06200;Belo Horizonte;2 315 560
MG;06309;Belo Oriente; 23 928
MG;06408;Belo Vale; 8 627
MG;06507;Berilo; 9 826
MG;06606;Bertópolis; 4 451
MG;06655;Berizal; 4 201
MG;06705;Betim; 411 859
MG;06804;Bias Fortes; 3 361
MG;06903;Bicas; 13 978
MG;07000;Biquinhas; 2 383
MG;07109;Boa Esperança; 39 848
MG;07208;Bocaina de Minas; 5 348
MG;07307;Bocaiúva; 48 032
MG;07406;Bom Despacho; 51 737
MG;07505;Bom Jardim de Minas; 6 783
MG;07604;Bom Jesus da Penha; 4 474
MG;07703;Bom Jesus do Amparo; 5 631
MG;07802;Bom Jesus do Galho; 14 537
MG;07901;Bom Repouso; 12 649
MG;08008;Bom Sucesso; 17 151
MG;08107;Bonfim; 7 434
MG;08206;Bonfinópolis de Minas; 5 528
MG;08255;Bonito de Minas; 10 204
MG;08305;Borda da Mata; 17 404
MG;08404;Botelhos; 14 828
MG;08503;Botumirim; 5 790
MG;08552;Brasilândia de Minas; 15 020
MG;08602;Brasília de Minas; 32 025
MG;08701;Brás Pires; 4 260
MG;08800;Braúnas; 4 441
MG;08909;Brazópolis; 14 246
MG;09006;Brumadinho; 38 915
MG;09105;Bueno Brandão; 10 911
MG;09204;Buenópolis; 9 150
MG;09253;Bugre; 4 041
MG;09303;Buritis; 24 034
MG;09402;Buritizeiro; 23 910
MG;09451;Cabeceira Grande; 6 627
MG;09501;Cabo Verde; 11 410
MG;09600;Cachoeira da Prata; 3 693
MG;09709;Cachoeira de Minas; 11 884
MG;09808;Cachoeira Dourada; 2 315
MG;09907;Caetanópolis; 11 435
MG;10004;Caeté; 38 776
MG;10103;Caiana; 5 304
MG;10202;Cajuri; 4 088
MG;10301;Caldas; 14 217
MG;10400;Camacho; 2 838
MG;10509;Camanducaia; 26 097
MG;10608;Cambuí; 29 536
MG;10707;Cambuquira; 12 313
MG;10806;Campanário; 2 923
MG;10905;Campanha; 15 935
MG;11002;Campestre; 20 696
MG;11101;Campina Verde; 18 011
MG;11150;Campo Azul; 3 714
MG;11200;Campo Belo; 52 277
MG;11309;Campo do Meio; 11 377
MG;11408;Campo Florido; 8 466
MG;11507;Campos Altos; 12 979
MG;11606;Campos Gerais; 26 105
MG;11705;Canaã; 4 715
MG;11804;Canápolis; 10 608
MG;11903;Cana Verde; 5 272
MG;12000;Candeias; 14 001
MG;12059;Cantagalo; 3 974
MG;12109;Caparaó; 5 048
MG;12208;Capela Nova; 4 362
MG;12307;Capelinha; 39 624
MG;12406;Capetinga; 6 562
MG;12505;Capim Branco; 10 663
MG;12604;Capinópolis; 14 655
MG;12653;Capitão Andrade; 4 585
MG;12703;Capitão Enéas; 14 108
MG;12802;Capitólio; 10 380
MG;12901;Caputira; 8 936
MG;13008;Caraí; 19 548
MG;13107;Caranaíba; 2 933
MG;13206;Carandaí; 23 812
MG;13305;Carangola; 31 240
MG;13404;Caratinga; 87 360
MG;13503;Carbonita; 8 512
MG;13602;Careaçu; 6 816
MG;13701;Carlos Chagas; 18 615
MG;13800;Carmésia; 2 605
MG;13909;Carmo da Cachoeira; 11 547
MG;14006;Carmo da Mata; 11 019
MG;14105;Carmo de Minas; 13 797
MG;14204;Carmo do Cajuru; 23 479
MG;14303;Carmo do Paranaíba; 29 011
MG;14402;Carmo do Rio Claro; 20 954
MG;14501;Carmópolis de Minas; 17 878
MG;14550;Carneirinho; 9 422
MG;14600;Carrancas; 4 049
MG;14709;Carvalhópolis; 3 341
MG;14808;Carvalhos; 4 422
MG;14907;Casa Grande; 2 214
MG;15003;Cascalho Rico; 2 712
MG;15102;Cássia; 17 155
MG;15201;Conceição da Barra de Minas; 3 560
MG;15300;Cataguases; 66 261
MG;15359;Catas Altas; 5 473
MG;15409;Catas Altas da Noruega; 3 110
MG;15458;Catuji; 7 030
MG;15474;Catuti; 4 739
MG;15508;Caxambu; 21 056
MG;15607;Cedro do Abaeté; 1 081
MG;15706;Central de Minas; 6 171
MG;15805;Centralina; 10 207
MG;15904;Chácara; 3 075
MG;16001;Chalé; 6 075
MG;16100;Chapada do Norte; 10 337
MG;16159;Chapada Gaúcha; 12 355
MG;16209;Chiador; 2 800
MG;16308;Cipotânea; 5 581
MG;16407;Claraval; 4 658
MG;16506;Claro dos Poções; 7 166
MG;16605;Cláudio; 30 159
MG;16704;Coimbra; 7 117
MG;16803;Coluna; 8 163
MG;16902;Comendador Gomes; 2 773
MG;17009;Comercinho; 6 660
MG;17108;Conceição da Aparecida; 10 371
MG;17207;Conceição das Pedras; 2 772
MG;17306;Conceição das Alagoas; 28 381
MG;17405;Conceição de Ipanema; 4 409
MG;17504;Conceição do Mato Dentro; 23 162
MG;17603;Conceição do Pará; 5 415
MG;17702;Conceição do Rio Verde; 12 541
MG;17801;Conceição dos Ouros; 10 880
MG;17836;Cônego Marinho; 7 237
MG;17876;Confins; 7 350
MG;17900;Congonhal; 11 083
MG;18007;Congonhas; 52 890
MG;18106;Congonhas do Norte; 4 831
MG;18205;Conquista; 6 694
MG;18304;Conselheiro Lafaiete; 131 621
MG;18403;Conselheiro Pena; 20 824
MG;18502;Consolação; 1 563
MG;18601;Contagem; 621 865
MG;18700;Coqueiral; 9 023
MG;18809;Coração de Jesus; 25 377
MG;18908;Cordisburgo; 7 547
MG;19005;Cordislândia; 3 200
MG;19104;Corinto; 23 532
MG;19203;Coroaci; 10 884
MG;19302;Coromandel; 28 894
MG;19401;Coronel Fabriciano; 104 736
MG;19500;Coronel Murta; 8 200
MG;19609;Coronel Pacheco; 2 762
MG;19708;Coronel Xavier Chaves; 3 486
MG;19807;Córrego Danta; 2 960
MG;19906;Córrego do Bom Jesus; 4 272
MG;19955;Córrego Fundo; 6 133
MG;20003;Córrego Novo; 2 875
MG;20102;Couto de Magalhães de Minas; 4 245
MG;20151;Crisólita; 5 265
MG;20201;Cristais; 12 197
MG;20300;Cristália; 5 121
MG;20409;Cristiano Otoni; 4 667
MG;20508;Cristina; 10 374
MG;20607;Crucilândia; 5 434
MG;20706;Cruzeiro da Fortaleza; 3 521
MG;20805;Cruzília; 15 362
MG;20839;Cuparaque; 3 983
MG;20870;Curral de Dentro; 7 406
MG;20904;Curvelo; 80 352
MG;21001;Datas; 5 465
MG;21100;Delfim Moreira; 7 952
MG;21209;Delfinópolis; 8 397
MG;21258;Delta; 10 494
MG;21308;Descoberto; 4 928
MG;21407;Desterro de Entre Rios; 7 653
MG;21506;Desterro do Melo; 2 994
MG;21605;Diamantina; 47 702
MG;21704;Diogo de Vasconcelos; 3 549
MG;21803;Dionísio; 6 847
MG;21902;Divinésia; 4 226
MG;22009;Divino; 20 706
MG;22108;Divino das Laranjeiras; 4 178
MG;22207;Divinolândia de Minas; 6 516
MG;22306;Divinópolis; 231 091
MG;22355;Divisa Alegre; 6 321
MG;22405;Divisa Nova; 5 851
MG;22454;Divisópolis; 10 213
MG;22470;Dom Bosco; 3 697
MG;22504;Dom Cavati; 4 904
MG;22603;Dom Joaquim; 4 899
MG;22702;Dom Silvério; 5 228
MG;22801;Dom Viçoso; 3 095
MG;22900;Dona Euzébia; 6 093
MG;23007;Dores de Campos; 10 007
MG;23106;Dores de Guanhães; 5 029
MG;23205;Dores do Indaiá; 12 630
MG;23304;Dores do Turvo; 4 987
MG;23403;Doresópolis; 1 461
MG;23502;Douradoquara; 1 829
MG;23528;Durandé; 7 817
MG;23601;Elói Mendes; 26 336
MG;23700;Engenheiro Caldas; 13 622
MG;23809;Engenheiro Navarro; 6 354
MG;23858;Entre Folhas; 5 179
MG;23908;Entre Rios de Minas; 14 746
MG;24005;Ervália; 20 255
MG;24104;Esmeraldas; 85 594
MG;24203;Espera Feliz; 24 102
MG;24302;Espinosa; 30 443
MG;24401;Espírito Santo do Dourado; 6 611
MG;24500;Estiva; 11 502
MG;24609;Estrela Dalva; 2 186
MG;24708;Estrela do Indaiá; 2 772
MG;24807;Estrela do Sul; 6 840
MG;24906;Eugenópolis; 10 801
MG;25002;Ewbank da Câmara; 3 875
MG;25101;Extrema; 53 482
MG;25200;Fama; 2 578
MG;25309;Faria Lemos; 3 188
MG;25408;Felício dos Santos; 5 133
MG;25507;São Gonçalo do Rio Preto; 3 032
MG;25606;Felisburgo; 6 489
MG;25705;Felixlândia; 13 978
MG;25804;Fernandes Tourinho; 2 789
MG;25903;Ferros; 9 590
MG;25952;Fervedouro; 10 445
MG;26000;Florestal; 8 045
MG;26109;Formiga; 68 248
MG;26208;Formoso; 7 949
MG;26307;Fortaleza de Minas; 3 477
MG;26406;Fortuna de Minas; 3 093
MG;26505;Francisco Badaró; 7 366
MG;26604;Francisco Dumont; 4 503
MG;26703;Francisco Sá; 23 476
MG;26752;Franciscópolis; 5 034
MG;26802;Frei Gaspar; 5 640
MG;26901;Frei Inocêncio; 8 226
MG;26950;Frei Lagonegro; 3 391
MG;27008;Fronteira; 14 533
MG;27057;Fronteira dos Vales; 4 345
MG;27073;Fruta de Leite; 4 647
MG;27107;Frutal; 58 588
MG;27206;Funilândia; 4 686
MG;27305;Galiléia; 6 222
MG;27339;Gameleiras; 4 793
MG;27354;Glaucilândia; 2 928
MG;27370;Goiabeira; 2 830
MG;27388;Goianá; 4 053
MG;27404;Gonçalves; 4 736
MG;27503;Gonzaga; 5 230
MG;27602;Gouveia; 11 331
MG;27701;Governador Valadares; 257 172
MG;27800;Grão Mogol; 13 901
MG;27909;Grupiara; 1 392
MG;28006;Guanhães; 32 244
MG;28105;Guapé; 13 772
MG;28204;Guaraciaba; 9 753
MG;28253;Guaraciama; 5 051
MG;28303;Guaranésia; 19 150
MG;28402;Guarani; 7 714
MG;28501;Guarará; 3 149
MG;28600;Guarda-Mor; 6 539
MG;28709;Guaxupé; 50 911
MG;28808;Guidoval; 7 131
MG;28907;Guimarânia; 8 478
MG;29004;Guiricema; 7 778
MG;29103;Gurinhatã; 5 192
MG;29202;Heliodora; 6 134
MG;29301;Iapu; 12 030
MG;29400;Ibertioga; 5 198
MG;29509;Ibiá; 22 229
MG;29608;Ibiaí; 6 286
MG;29657;Ibiracatu; 5 081
MG;29707;Ibiraci; 10 948
MG;29806;Ibirité; 170 387
MG;29905;Ibitiúra de Minas; 3 365
MG;30002;Ibituruna; 2 698
MG;30051;Icaraí de Minas; 10 677
MG;30101;Igarapé; 45 847
MG;30200;Igaratinga; 10 830
MG;30309;Iguatama; 6 826
MG;30408;Ijaci; 7 003
MG;30507;Ilicínea; 12 741
MG;30556;Imbé de Minas; 6 986
MG;30606;Inconfidentes; 7 301
MG;30655;Indaiabira; 6 346
MG;30705;Indianópolis; 6 171
MG;30804;Ingaí; 2 580
MG;30903;Inhapim; 22 692
MG;31000;Inhaúma; 6 239
MG;31109;Inimutaba; 7 371
MG;31158;Ipaba; 17 136
MG;31208;Ipanema; 19 522
MG;31307;Ipatinga; 227 731
MG;31406;Ipiaçu; 3 775
MG;31505;Ipuiúna; 9 135
MG;31604;Iraí de Minas; 7 180
MG;31703;Itabira; 113 343
MG;31802;Itabirinha; 10 362
MG;31901;Itabirito; 53 282
MG;32008;Itacambira; 4 252
MG;32107;Itacarambi; 17 208
MG;32206;Itaguara; 13 846
MG;32305;Itaipé; 10 463
MG;32404;Itajubá; 93 073
MG;32503;Itamarandiba; 32 948
MG;32602;Itamarati de Minas; 3 690
MG;32701;Itambacuri; 21 042
MG;32800;Itambé do Mato Dentro; 2 142
MG;32909;Itamogi; 10 770
MG;33006;Itamonte; 14 786
MG;33105;Itanhandu; 15 236
MG;33204;Itanhomi; 11 128
MG;33303;Itaobim; 19 151
MG;33402;Itapagipe; 13 690
MG;33501;Itapecerica; 20 984
MG;33600;Itapeva; 12 692
MG;33709;Itatiaiuçu; 12 966
MG;33758;Itaú de Minas; 14 406
MG;33808;Itaúna; 97 669
MG;33907;Itaverava; 5 642
MG;34004;Itinga; 13 745
MG;34103;Itueta; 6 052
MG;34202;Ituiutaba; 102 217
MG;34301;Itumirim; 6 635
MG;34400;Iturama; 38 295
MG;34509;Itutinga; 4 217
MG;34608;Jaboticatubas; 20 406
MG;34707;Jacinto; 11 042
MG;34806;Jacuí; 7 495
MG;34905;Jacutinga; 25 525
MG;35001;Jaguaraçu; 3 092
MG;35050;Jaíba; 37 660
MG;35076;Jampruca; 4 296
MG;35100;Janaúba; 70 699
MG;35209;Januária; 65 130
MG;35308;Japaraíba; 4 508
MG;35357;Japonvar; 8 127
MG;35407;Jeceaba; 6 197
MG;35456;Jenipapo de Minas; 6 100
MG;35506;Jequeri; 12 419
MG;35605;Jequitaí; 6 484
MG;35704;Jequitibá; 5 883
MG;35803;Jequitinhonha; 24 002
MG;35902;Jesuânia; 5 138
MG;36009;Joaíma; 13 888
MG;36108;Joanésia; 4 329
MG;36207;João Monlevade; 80 187
MG;36306;João Pinheiro; 46 801
MG;36405;Joaquim Felício; 3 854
MG;36504;Jordânia; 10 304
MG;36520;José Gonçalves de Minas; 3 969
MG;36553;José Raydan; 4 268
MG;36579;Josenópolis; 3 630
MG;36603;Nova União; 5 909
MG;36652;Juatuba; 30 716
MG;36702;Juiz de Fora; 540 756
MG;36801;Juramento; 3 768
MG;36900;Juruaia; 11 084
MG;36959;Juvenília; 5 789
MG;37007;Ladainha; 14 375
MG;37106;Lagamar; 6 631
MG;37205;Lagoa da Prata; 51 412
MG;37304;Lagoa dos Patos; 3 313
MG;37403;Lagoa Dourada; 12 769
MG;37502;Lagoa Formosa; 18 904
MG;37536;Lagoa Grande; 8 969
MG;37601;Lagoa Santa; 75 145
MG;37700;Lajinha; 20 835
MG;37809;Lambari; 20 414
MG;37908;Lamim; 3 184
MG;38005;Laranjal; 5 963
MG;38104;Lassance; 7 124
MG;38203;Lavras; 104 761
MG;38302;Leandro Ferreira; 3 199
MG;38351;Leme do Prado; 4 341
MG;38401;Leopoldina; 51 145
MG;38500;Liberdade; 4 737
MG;38609;Lima Duarte; 17 221
MG;38625;Limeira do Oeste; 8 687
MG;38658;Lontra; 8 790
MG;38674;Luisburgo; 6 956
MG;38682;Luislândia; 6 210
MG;38708;Luminárias; 5 586
MG;38807;Luz; 17 875
MG;38906;Machacalis; 6 487
MG;39003;Machado; 37 684
MG;39102;Madre de Deus de Minas; 5 191
MG;39201;Malacacheta; 17 516
MG;39250;Mamonas; 5 997
MG;39300;Manga; 18 886
MG;39409;Manhuaçu; 91 886
MG;39508;Manhumirim; 20 610
MG;39607;Mantena; 26 535
MG;39706;Maravilhas; 7 333
MG;39805;Mar de Espanha; 12 721
MG;39904;Maria da Fé; 14 247
MG;40001;Mariana; 61 387
MG;40100;Marilac; 4 224
MG;40159;Mário Campos; 15 861
MG;40209;Maripá de Minas; 3 387
MG;40308;Marliéria; 4 592
MG;40407;Marmelópolis; 3 200
MG;40506;Martinho Campos; 14 003
MG;40530;Martins Soares; 8 396
MG;40555;Mata Verde; 9 113
MG;40605;Materlândia; 3 963
MG;40704;Mateus Leme; 37 841
MG;40803;Matias Barbosa; 14 121
MG;40852;Matias Cardoso; 8 895
MG;40902;Matipó; 18 552
MG;41009;Mato Verde; 12 038
MG;41108;Matozinhos; 37 618
MG;41207;Matutina; 3 814
MG;41306;Medeiros; 3 900
MG;41405;Medina; 20 156
MG;41504;Mendes Pimentel; 5 606
MG;41603;Mercês; 10 373
MG;41702;Mesquita; 5 040
MG;41801;Minas Novas; 24 405
MG;41900;Minduri; 3 741
MG;42007;Mirabela; 13 651
MG;42106;Miradouro; 8 968
MG;42205;Miraí; 13 633
MG;42254;Miravânia; 3 985
MG;42304;Moeda; 5 125
MG;42403;Moema; 7 548
MG;42502;Monjolos; 2 169
MG;42601;Monsenhor Paulo; 8 340
MG;42700;Montalvânia; 14 060
MG;42809;Monte Alegre de Minas; 20 170
MG;42908;Monte Azul; 20 328
MG;43005;Monte Belo; 13 046
MG;43104;Monte Carmelo; 47 689
MG;43153;Monte Formoso; 4 381
MG;43203;Monte Santo de Minas; 20 890
MG;43302;Montes Claros; 414 240
MG;43401;Monte Sião; 24 089
MG;43450;Montezuma; 6 888
MG;43500;Morada Nova de Minas; 9 066
MG;43609;Morro da Garça; 2 411
MG;43708;Morro do Pilar; 3 133
MG;43807;Munhoz; 7 451
MG;43906;Muriaé; 104 108
MG;44003;Mutum; 27 635
MG;44102;Muzambinho; 21 891
MG;44201;Nacip Raydan; 2 459
MG;44300;Nanuque; 35 038
MG;44359;Naque; 6 303
MG;44375;Natalândia; 3 520
MG;44409;Natércia; 4 691
MG;44508;Nazareno; 8 179
MG;44607;Nepomuceno; 25 018
MG;44656;Ninheira; 10 588
MG;44672;Nova Belém; 3 151
MG;44706;Nova Era; 17 438
MG;44805;Nova Lima; 111 697
MG;44904;Nova Módica; 3 663
MG;45000;Nova Ponte; 14 598
MG;45059;Nova Porteirinha; 6 706
MG;45109;Nova Resende; 16 387
MG;45208;Nova Serrana; 105 552
MG;45307;Novo Cruzeiro; 26 975
MG;45356;Novo Oriente de Minas; 10 275
MG;45372;Novorizonte; 4 571
MG;45406;Olaria; 1 945
MG;45455;Olhos-d'Água; 5 385
MG;45505;Olímpio Noronha; 2 555
MG;45604;Oliveira; 39 262
MG;45703;Oliveira Fortes; 2 027
MG;45802;Onça de Pitangui; 2 969
MG;45851;Oratórios; 4 917
MG;45877;Orizânia; 8 437
MG;45901;Ouro Branco; 38 724
MG;46008;Ouro Fino; 32 094
MG;46107;Ouro Preto; 74 824
MG;46206;Ouro Verde de Minas; 5 757
MG;46255;Padre Carvalho; 5 058
MG;46305;Padre Paraíso; 17 334
MG;46404;Paineiras; 4 224
MG;46503;Pains; 8 142
MG;46552;Pai Pedro; 5 551
MG;46602;Paiva; 1 474
MG;46701;Palma; 5 707
MG;46750;Palmópolis; 6 301
MG;46909;Papagaios; 13 920
MG;47006;Paracatu; 94 017
MG;47105;Pará de Minas; 97 139
MG;47204;Paraguaçu; 21 723
MG;47303;Paraisópolis; 20 445
MG;47402;Paraopeba; 24 107
MG;47501;Passabém; 1 600
MG;47600;Passa Quatro; 15 515
MG;47709;Passa Tempo; 8 473
MG;47808;Passa Vinte; 2 233
MG;47907;Passos; 111 939
MG;47956;Patis; 4 837
MG;48004;Patos de Minas; 159 235
MG;48103;Patrocínio; 89 826
MG;48202;Patrocínio do Muriaé; 5 576
MG;48301;Paula Cândido; 8 659
MG;48400;Paulistas; 4 389
MG;48509;Pavão; 8 047
MG;48608;Peçanha; 17 446
MG;48707;Pedra Azul; 24 410
MG;48756;Pedra Bonita; 7 320
MG;48806;Pedra do Anta; 3 311
MG;48905;Pedra do Indaiá; 4 112
MG;49002;Pedra Dourada; 2 757
MG;49101;Pedralva; 10 760
MG;49150;Pedras de Maria da Cruz; 10 452
MG;49200;Pedrinópolis; 3 344
MG;49309;Pedro Leopoldo; 62 580
MG;49408;Pedro Teixeira; 1 810
MG;49507;Pequeri; 3 351
MG;49606;Pequi; 4 155
MG;49705;Perdigão; 12 268
MG;49804;Perdizes; 17 151
MG;49903;Perdões; 21 384
MG;49952;Periquito; 6 553
MG;50000;Pescador; 3 570
MG;50109;Piau; 2 796
MG;50158;Piedade de Caratinga; 8 529
MG;50208;Piedade de Ponte Nova; 3 976
MG;50307;Piedade do Rio Grande; 4 604
MG;50406;Piedade dos Gerais; 5 019
MG;50505;Pimenta; 8 563
MG;50539;Pingo-d'Água; 4 706
MG;50570;Pintópolis; 7 084
MG;50604;Piracema; 6 700
MG;50703;Pirajuba; 5 537
MG;50802;Piranga; 17 018
MG;50901;Piranguçu; 6 041
MG;51008;Piranguinho; 9 120
MG;51107;Pirapetinga; 11 077
MG;51206;Pirapora; 55 606
MG;51305;Piraúba; 11 610
MG;51404;Pitangui; 26 685
MG;51503;Piumhi; 36 062
MG;51602;Planura; 11 145
MG;51701;Poço Fundo; 16 388
MG;51800;Poços de Caldas; 163 742
MG;51909;Pocrane; 8 350
MG;52006;Pompéu; 31 047
MG;52105;Ponte Nova; 57 776
MG;52131;Ponto Chique; 3 747
MG;52170;Ponto dos Volantes; 10 883
MG;52204;Porteirinha; 37 438
MG;52303;Porto Firme; 10 569
MG;52402;Poté; 13 666
MG;52501;Pouso Alegre; 152 212
MG;52600;Pouso Alto; 6 566
MG;52709;Prados; 9 048
MG;52808;Prata; 28 342
MG;52907;Pratápolis; 8 406
MG;53004;Pratinha; 3 559
MG;53103;Presidente Bernardes; 4 850
MG;53202;Presidente Juscelino; 3 465
MG;53301;Presidente Kubitschek; 3 071
MG;53400;Presidente Olegário; 18 765
MG;53509;Alto Jequitibá; 8 397
MG;53608;Prudente de Morais; 11 466
MG;53707;Quartel Geral; 3 179
MG;53806;Queluzito; 1 770
MG;53905;Raposos; 16 279
MG;54002;Raul Soares; 23 423
MG;54101;Recreio; 11 007
MG;54150;Reduto; 7 848
MG;54200;Resende Costa; 11 230
MG;54309;Resplendor; 17 226
MG;54408;Ressaquinha; 4 548
MG;54457;Riachinho; 6 863
MG;54507;Riacho dos Machados; 8 756
MG;54606;Ribeirão das Neves; 329 794
MG;54705;Ribeirão Vermelho; 4 080
MG;54804;Rio Acima; 10 261
MG;54903;Rio Casca; 12 789
MG;55009;Rio Doce; 2 484
MG;55108;Rio do Prado; 4 639
MG;55207;Rio Espera; 5 429
MG;55306;Rio Manso; 5 568
MG;55405;Rio Novo; 8 518
MG;55504;Rio Paranaíba; 14 532
MG;55603;Rio Pardo de Minas; 28 271
MG;55702;Rio Piracicaba; 14 631
MG;55801;Rio Pomba; 17 443
MG;55900;Rio Preto; 5 141
MG;56007;Rio Vermelho; 12 638
MG;56106;Ritápolis; 4 994
MG;56205;Rochedo de Minas; 2 291
MG;56304;Rodeiro; 8 664
MG;56403;Romaria; 3 386
MG;56452;Rosário da Limeira; 4 734
MG;56502;Rubelita; 5 679
MG;56601;Rubim; 10 298
MG;56700;Sabará; 129 372
MG;56809;Sabinópolis; 14 240
MG;56908;Sacramento; 26 670
MG;57005;Salinas; 40 178
MG;57104;Salto da Divisa; 6 110
MG;57203;Santa Bárbara; 30 466
MG;57252;Santa Bárbara do Leste; 8 458
MG;57278;Santa Bárbara do Monte Verde; 3 095
MG;57302;Santa Bárbara do Tugúrio; 4 208
MG;57336;Santa Cruz de Minas; 8 109
MG;57377;Santa Cruz de Salinas; 3 910
MG;57401;Santa Cruz do Escalvado; 4 673
MG;57500;Santa Efigênia de Minas; 4 039
MG;57609;Santa Fé de Minas; 3 522
MG;57658;Santa Helena de Minas; 5 938
MG;57708;Santa Juliana; 15 734
MG;57807;Santa Luzia; 218 805
MG;57906;Santa Margarida; 16 395
MG;58003;Santa Maria de Itabira; 10 491
MG;58102;Santa Maria do Salto; 4 755
MG;58201;Santa Maria do Suaçuí; 12 788
MG;58300;Santana da Vargem; 6 639
MG;58409;Santana de Cataguases; 3 489
MG;58508;Santana de Pirapama; 7 030
MG;58607;Santana do Deserto; 3 747
MG;58706;Santana do Garambéu; 2 137
MG;58805;Santana do Jacaré; 4 214
MG;58904;Santana do Manhuaçu; 8 987
MG;58953;Santana do Paraíso; 44 800
MG;59001;Santana do Riacho; 5 313
MG;59100;Santana dos Montes; 3 469
MG;59209;Santa Rita de Caldas; 8 460
MG;59308;Santa Rita de Jacutinga; 4 755
MG;59357;Santa Rita de Minas; 6 773
MG;59407;Santa Rita de Ibitipoca; 3 301
MG;59506;Santa Rita do Itueto; 5 826
MG;59605;Santa Rita do Sapucaí; 40 635
MG;59704;Santa Rosa da Serra; 3 382
MG;59803;Santa Vitória; 20 973
MG;59902;Santo Antônio do Amparo; 17 285
MG;60009;Santo Antônio do Aventureiro; 3 769
MG;60108;Santo Antônio do Grama; 4 229
MG;60207;Santo Antônio do Itambé; 3 915
MG;60306;Santo Antônio do Jacinto; 10 327
MG;60405;Santo Antônio do Monte; 27 295
MG;60454;Santo Antônio do Retiro; 6 629
MG;60504;Santo Antônio do Rio Abaixo; 1 808
MG;60603;Santo Hipólito; 2 717
MG;60702;Santos Dumont; 42 406
MG;60801;São Bento Abade; 4 713
MG;60900;São Brás do Suaçuí; 3 989
MG;60959;São Domingos das Dores; 5 626
MG;61007;São Domingos do Prata; 17 392
MG;61056;São Félix de Minas; 3 200
MG;61106;São Francisco; 52 762
MG;61205;São Francisco de Paula; 6 187
MG;61304;São Francisco de Sales; 5 732
MG;61403;São Francisco do Glória; 4 800
MG;61502;São Geraldo; 10 282
MG;61601;São Geraldo da Piedade; 3 305
MG;61650;São Geraldo do Baixio; 3 143
MG;61700;São Gonçalo do Abaeté; 7 375
MG;61809;São Gonçalo do Pará; 11 770
MG;61908;São Gonçalo do Rio Abaixo; 11 850
MG;62005;São Gonçalo do Sapucaí; 23 959
MG;62104;São Gotardo; 40 910
MG;62203;São João Batista do Glória; 7 652
